physics_score,chemistry_score,maths_score,total_score,attempted_questions,correct_questions,wrong_questions,unattempted_questions,negative_marks,accuracy_percent,total_time_seconds,avg_time_per_question_sec,time_physics_sec,time_chemistry_sec,time_maths_sec,easy_accuracy_percent,medium_accuracy_percent,hard_accuracy_percent,attempt_consistency_score,guessing_tendency_score,speed_variation_score,approx_percentile,approx_rank
90,70,55,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3507.572762230305,3466.208988786343,3826.2182489833513,93.33333333333333,70.58823529411765,54.54545454545454,96.66658092410178,22.666666666666664,24.67724290561154,80.965780629789,300740
60,0,60,120,75,39,36,15,36,52.0,10800.0,144.0,3683.7167588141583,3422.9784963941793,3693.3047447916624,60.0,47.05882352941176,45.45454545454545,97.49697918150478,48.0,17.324757095826573,57.549572298613,670716
80,15,75,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3284.2796336164774,3314.154802380925,4201.565564002598,66.66666666666666,64.70588235294117,63.63636363636363,91.50661175568406,34.66666666666667,17.557380367944873,69.9309346247091,475091
0,35,30,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3463.602253234204,3253.889026470846,4082.50872029495,46.666666666666664,35.294117647058826,18.181818181818183,92.3275954275546,62.66666666666667,23.6947291915802,43.88769863596275,886574
85,45,50,180,75,51,24,15,24,68.0,10800.0,144.0,3290.6370107737694,3232.4349210000332,4276.928068226198,76.66666666666667,73.52941176470588,27.27272727272727,90.32876715531329,32.0,11.62306055359975,72.6630175226178,431924
10,60,80,150,75,45,30,15,30,60.0,10800.0,144.0,3329.19685282489,3666.903325982592,3803.899821192518,63.33333333333333,58.82352941176471,54.54545454545454,95.60460214474418,40.0,21.364307741228792,63.09158843998672,583152
0,0,75,75,75,27,48,15,48,36.0,10800.0,144.0,3648.9387323177766,3596.5869964987305,3554.4742711834933,46.666666666666664,35.294117647058826,9.090909090909092,99.12532906357146,64.0,14.327818599044448,47.95986023613392,822234
90,80,30,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3543.9006121495863,3314.178431629947,3941.920956220467,76.66666666666667,76.47058823529412,54.54545454545454,94.18756921675444,26.666666666666668,10.640617903665715,74.12513168188534,408822
45,30,85,160,75,47,28,15,28,62.66666666666667,10800.0,144.0,3326.9839452484994,3270.441263337699,4202.574791413801,63.33333333333333,64.70588235294117,54.54545454545454,91.36913399929534,37.333333333333336,13.01036889872729,65.87548774621979,539167
85,70,40,195,75,54,21,15,21,72.0,10800.0,144.0,3567.6116849429104,3287.083562399585,3945.304752657504,80.0,67.64705882352942,63.63636363636363,93.90535934946371,28.000000000000004,16.172778983633666,75.53078682115455,386613
25,20,0,45,75,23,52,15,52,30.666666666666664,10800.0,144.0,3291.5616718790943,3572.7776038761126,3935.660724244793,46.666666666666664,20.588235294117645,18.181818181818183,94.03611988550279,69.33333333333334,24.898316452765954,40.777152237546765,935720
65,80,5,150,75,45,30,15,30,60.0,10800.0,144.0,3299.5210356352286,3345.324810662819,4155.154153701952,73.33333333333333,55.88235294117647,36.36363636363637,92.07747112901181,40.0,10.170680176489851,65.55759006284215,544190
90,0,45,135,75,40,35,15,35,53.333333333333336,10800.0,144.0,3578.6576423102947,3291.1801128940647,3930.162244795641,60.0,52.94117647058824,36.36363636363637,94.08349877868912,46.666666666666664,14.52549772037091,63.64048707796505,574480
0,55,90,145,75,41,34,15,34,54.666666666666664,10800.0,144.0,3386.9640040532277,3429.4913442580546,3983.5446516887177,56.666666666666664,55.88235294117647,45.45454545454545,94.4761051144862,45.33333333333333,20.171317485253937,63.143765222273935,582328
60,45,75,180,75,51,24,15,24,68.0,10800.0,144.0,3202.3060000553323,3484.353350045036,4113.340649899632,73.33333333333333,70.58823529411765,45.45454545454545,91.56449398292314,32.0,10.713360561519183,70.2014847711997,470816
25,95,60,180,75,51,24,15,24,68.0,10800.0,144.0,3405.490231247141,3483.433538211225,3911.0762305416347,70.0,76.47058823529412,36.36363636363637,95.3186481546806,32.0,17.80368740947477,71.98934546191805,442568
65,20,45,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3547.2602813709923,3470.7521485159964,3781.987570113011,63.33333333333333,50.0,45.45454545454545,97.11819054076838,45.33333333333333,20.196528588896125,60.84139259146296,618705
50,55,90,195,75,54,21,15,21,72.0,10800.0,144.0,3579.0529280488904,3520.4176671037844,3700.5294048473256,76.66666666666667,70.58823529411765,63.63636363636363,98.33229872459684,28.000000000000004,12.910429784626254,74.78052786839893,398467
90,0,50,140,75,42,33,15,33,56.00000000000001,10800.0,144.0,3389.072644625108,3645.989880038329,3764.937475336563,56.666666666666664,58.82352941176471,45.45454545454545,96.51977008600505,44.0,19.646298903123295,60.92282195689248,617419
40,25,75,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3212.104063793619,3233.775549538669,4354.120386667712,70.0,58.82352941176471,18.181818181818183,89.42577478820284,42.66666666666667,16.925688227254636,64.12079993433306,566891
30,85,65,180,75,51,24,15,24,68.0,10800.0,144.0,3464.1383317763984,3501.415774657579,3834.4458935660227,73.33333333333333,70.58823529411765,45.45454545454545,96.57122627972569,32.0,22.22400402762605,73.3398640548476,421230
0,5,40,45,75,24,51,15,51,32.0,10800.0,144.0,3334.224278463845,3637.2354065982904,3828.540314937864,36.666666666666664,35.294117647058826,9.090909090909092,95.4229996622776,68.0,16.178773264502144,41.018514708359874,931907
5,55,45,105,75,36,39,15,39,48.0,10800.0,144.0,3296.7717503445374,3437.194909580044,4066.0333400754184,50.0,50.0,36.36363636363637,92.87720750249184,52.0,17.58293158454702,52.94756742385755,743428
0,10,55,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3626.268053054781,3453.4468677355517,3720.285079209668,43.333333333333336,35.294117647058826,27.27272727272727,97.52927581968412,62.66666666666667,18.206238932635834,46.49992678770767,845301
55,80,90,225,75,60,15,15,15,80.0,10800.0,144.0,3660.474769009239,3550.478873214748,3589.046357776013,90.0,82.35294117647058,45.45454545454545,98.98151948338435,20.0,11.294695168420901,83.60972837528672,258966
20,20,95,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3514.4635047845823,3692.925387997313,3592.6111072181047,63.33333333333333,55.88235294117647,36.36363636363637,98.34757515543768,44.0,22.327479048410545,61.12732864880031,614188
20,0,35,55,75,22,53,15,53,29.333333333333332,10800.0,144.0,3262.6652646889283,3383.075053761182,4154.259681549889,40.0,26.47058823529412,9.090909090909092,91.74449614017628,70.66666666666667,17.254847999678653,42.45953087774278,909139
30,30,10,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3309.6895009187397,3654.7231271626074,3835.5873719186534,43.333333333333336,38.23529411764706,27.27272727272727,95.13057526851931,61.33333333333333,18.71318159981805,49.37965306963797,799801
70,25,65,160,75,47,28,15,28,62.66666666666667,10800.0,144.0,3389.1246697313777,3686.287548986377,3724.587781282245,66.66666666666666,61.76470588235294,54.54545454545454,96.8938600782327,37.333333333333336,17.541105361981394,65.94707404070166,538036
95,45,15,155,75,46,29,15,29,61.33333333333333,10800.0,144.0,3458.266534830945,3222.2738897019813,4119.459575467074,56.666666666666664,70.58823529411765,45.45454545454545,91.6927251318047,38.666666666666664,22.12590837357662,67.65302669504017,511082
20,60,50,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3412.7940833667835,3226.679262519248,4160.526654113968,46.666666666666664,55.88235294117647,72.72727272727273,91.35326489264148,45.33333333333333,19.42273340189962,59.15781450969395,645306
45,15,10,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3590.5235648561343,3662.084235085987,3547.392200057879,40.0,41.17647058823529,27.27272727272727,98.9380367127027,61.33333333333333,17.762785154297998,46.152805660261286,850785
65,10,20,95,75,34,41,15,41,45.33333333333333,10800.0,144.0,3569.8144413548252,3555.6403207167295,3674.545237928445,60.0,41.17647058823529,18.181818181818183,98.89902854433596,54.666666666666664,11.821345717069565,50.00512628533747,789919
70,10,70,150,75,45,30,15,30,60.0,10800.0,144.0,3201.1501406192606,3359.975956301501,4238.8739030792385,60.0,70.58823529411765,27.27272727272727,90.3914466438891,40.0,13.806080640354295,64.63833529961046,558714
90,15,15,120,75,39,36,15,36,52.0,10800.0,144.0,3509.077515828039,3261.12795907181,4029.7945251001506,56.666666666666664,55.88235294117647,27.27272727272727,92.88271698121906,48.0,20.336466066047613,58.63345456852056,653591
0,30,85,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3286.1986546708235,3503.7526248471686,4010.0487204820083,46.666666666666664,55.88235294117647,45.45454545454545,93.29768457582237,49.333333333333336,15.942058809223852,55.78557282121217,698587
15,45,15,75,75,30,45,15,45,40.0,10800.0,144.0,3505.3057065202197,3384.347028079168,3910.3472654006127,36.666666666666664,44.11764705882353,36.36363636363637,95.12962743220885,60.0,21.411716496916267,50.5985181030046,780543
70,45,35,150,75,45,30,15,30,60.0,10800.0,144.0,3530.8112580057405,3654.9373729203694,3614.25136907389,60.0,73.52941176470588,18.181818181818183,98.85068412116085,40.0,19.749147869701254,64.28529854189493,564292
40,55,40,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3405.6482343205794,3240.4729140712634,4153.878851608158,53.333333333333336,61.76470588235294,45.45454545454545,91.54253761539913,44.0,24.777230075351888,60.8905991923474,617928
35,10,50,95,75,34,41,15,41,45.33333333333333,10800.0,144.0,3204.841867010153,3455.2926023362224,4139.865530653625,43.333333333333336,52.94117647058824,27.27272727272727,91.34237348478267,54.666666666666664,11.54297363588331,53.146689820567055,740282
35,45,40,120,75,39,36,15,36,52.0,10800.0,144.0,3519.0891912855795,3473.0226004093306,3807.88820830509,56.666666666666664,52.94117647058824,36.36363636363637,96.89939251948371,48.0,17.84982406212331,55.49379666040757,703198
45,5,75,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3269.8745224303743,3450.0309986898146,4080.0944788798106,66.66666666666666,47.05882352941176,36.36363636363637,92.49796336620892,46.666666666666664,10.799556827490806,58.54776829023452,654945
40,55,70,165,75,48,27,15,27,64.0,10800.0,144.0,3615.915924543434,3280.2223489307944,3903.8617265257717,73.33333333333333,64.70588235294117,36.36363636363637,94.22556131856503,36.0,20.885333714757678,70.28775026749085,469453
45,70,80,195,75,54,21,15,21,72.0,10800.0,144.0,3292.8708886143645,3296.198356212749,4210.930755172886,70.0,76.47058823529412,63.63636363636363,91.4994456800137,28.000000000000004,15.178801982669857,76.8356594167122,365996
60,95,65,220,75,59,16,15,16,78.66666666666666,10800.0,144.0,3373.626881003437,3402.0685743382523,4024.3045446583105,90.0,82.35294117647058,36.36363636363637,93.97520681801043,21.333333333333336,16.252445727377925,80.83684740848673,302777
90,65,10,165,75,48,27,15,27,64.0,10800.0,144.0,3507.435224762962,3476.587891883308,3815.9768833537296,70.0,67.64705882352942,36.36363636363637,96.85750933823685,36.0,14.047384732997276,69.46085385088695,482518
70,50,75,195,75,54,21,15,21,72.0,10800.0,144.0,3325.3425089385228,3374.5730881953623,4100.084402866115,80.0,70.58823529411765,54.54545454545454,92.8264639451149,28.000000000000004,11.843891115144869,75.12072079840925,393092
20,65,15,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3302.8099067262624,3354.7727697546134,4142.417323519124,50.0,47.05882352941176,36.36363636363637,92.22585725191794,53.333333333333336,11.828738603432933,52.91115344597413,744003
25,25,75,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3269.0768200586162,3455.567889795072,4075.3552901463117,40.0,61.76470588235294,63.63636363636363,92.53445861029913,46.666666666666664,20.902474929637798,58.46504270663137,656252
40,10,5,55,75,26,49,15,49,34.66666666666667,10800.0,144.0,3407.3683750430882,3225.7369432751393,4166.894681681772,40.0,35.294117647058826,18.181818181818183,91.28557649623488,65.33333333333333,18.20742959369013,46.0246901824487,852809
70,10,10,90,75,33,42,15,42,44.0,10800.0,144.0,3478.8011500215503,3480.5211209284,3840.6777290500495,46.666666666666664,41.17647058823529,45.45454545454545,96.64929093492131,56.00000000000001,22.902130708581247,51.83582545385564,760993
40,25,45,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3241.878538209398,3306.4184035149588,4251.703058275643,46.666666666666664,55.88235294117647,36.36363636363637,90.64977296234957,50.66666666666667,18.60280057289883,57.03414723713629,678860
90,90,70,250,75,65,10,15,10,86.66666666666667,10800.0,144.0,3602.544672911303,3266.7556713103118,3930.6996557783855,96.66666666666667,91.17647058823529,45.45454545454545,93.8523705141845,13.333333333333334,18.135317377977668,88.71562650190326,178293
25,15,65,105,75,36,39,15,39,48.0,10800.0,144.0,3483.690735636799,3379.205766399961,3937.10349796324,46.666666666666664,50.0,45.45454545454545,94.83428026330297,52.0,17.5178662916694,56.23827176776956,691435
0,5,90,95,75,33,42,15,42,44.0,10800.0,144.0,3543.900543418049,3604.22913143064,3651.870325151311,60.0,38.23529411764706,18.181818181818183,99.00027979876609,56.00000000000001,16.65716340150243,52.15772828666447,755907
85,90,70,245,75,64,11,15,11,85.33333333333334,10800.0,144.0,3256.180606374883,3552.358419404709,3991.4609742204084,93.33333333333333,88.23529411764706,54.54545454545454,93.19184844587477,14.666666666666666,14.166443188253506,87.59066417653634,196067
20,55,45,120,75,39,36,15,36,52.0,10800.0,144.0,3483.0837262424557,3353.743385785409,3963.1728879721354,46.666666666666664,64.70588235294117,27.27272727272727,94.3571342390118,48.0,15.771436366434449,59.26715441605989,643578
70,0,80,150,75,43,32,15,32,57.333333333333336,10800.0,144.0,3557.3952284994425,3536.930289327468,3705.674482173089,63.33333333333333,55.88235294117647,45.45454545454545,98.43755376994795,42.66666666666667,13.01185035852551,65.2849109688926,548498
30,0,15,45,75,22,53,15,53,29.333333333333332,10800.0,144.0,3639.894856494278,3466.3788099411554,3693.726333564566,30.0,38.23529411764706,0.0,97.89493033682028,70.66666666666667,12.243357393644343,40.36178440870023,942283
80,40,90,210,75,57,18,15,18,76.0,10800.0,144.0,3228.5847136649177,3551.4446471251445,4019.9706392099383,86.66666666666667,76.47058823529412,45.45454545454545,92.67235254124981,24.0,13.357031702324754,80.84472419615841,302653
30,0,55,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3624.9656027106294,3274.657017783664,3900.377379505707,46.666666666666664,44.11764705882353,27.27272727272727,94.20629294701813,57.333333333333336,24.6208314199067,47.98721232208807,821802
0,55,80,135,75,40,35,15,35,53.333333333333336,10800.0,144.0,3406.7374458986756,3659.924651589031,3733.337902512293,60.0,52.94117647058824,36.36363636363637,96.97592169802205,46.666666666666664,23.530174202744796,59.65565350739245,637440
75,90,0,165,75,44,31,15,31,58.666666666666664,10800.0,144.0,3499.041166279567,3215.214567048807,4085.744266671626,70.0,58.82352941176471,27.27272727272727,91.93953981830722,41.333333333333336,17.47328733835218,67.24979762369496,517453
35,40,90,165,75,48,27,15,27,64.0,10800.0,144.0,3641.3167552297564,3238.4207975104746,3920.262447259769,53.333333333333336,73.52941176470588,63.63636363636363,93.68665139121023,36.0,14.04959726021994,70.6374321076538,463928
55,75,90,220,75,59,16,15,16,78.66666666666666,10800.0,144.0,3548.4235642415697,3434.961209260791,3816.6152264976395,80.0,82.35294117647058,63.63636363636363,96.4661665070662,21.333333333333336,24.681164895229806,79.48359760856358,324159
5,25,95,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3567.5803492096456,3672.6097781941367,3559.8098725962177,70.0,44.11764705882353,36.36363636363637,98.95555642964891,46.666666666666664,10.640984759938686,60.66438398737014,621502
75,20,20,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3424.292712291204,3626.729486569728,3748.9778011390677,50.0,55.88235294117647,36.36363636363637,96.993656584742,49.333333333333336,23.698530758031175,58.42581491533287,656872
30,95,90,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3295.912463088122,3578.1000749012333,3925.9874620106452,83.33333333333334,79.41176470588235,54.54545454545454,94.16597223219885,22.666666666666664,16.460184713012403,81.94820553546067,285218
40,10,15,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3511.965042043926,3568.8562419224904,3719.178716033583,50.0,32.35294117647059,18.181818181818183,98.08135487046614,62.66666666666667,18.099663426265884,48.075376497171305,820409
50,5,70,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3645.4625611105052,3486.4411781385625,3668.096260750932,63.33333333333333,52.94117647058824,27.27272727272727,98.31800849432992,46.666666666666664,11.34782725776062,60.33001825760816,626785
65,40,85,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3339.091706329369,3589.111088360954,3871.797205309677,70.0,85.29411764705883,27.27272727272727,95.06754167610826,29.333333333333332,10.863680368714954,73.74134643371717,414886
25,60,35,120,75,39,36,15,36,52.0,10800.0,144.0,3312.7883234157175,3436.0861585575353,4051.1255180267467,50.0,61.76470588235294,27.27272727272727,93.16354449434232,48.0,10.680004531063796,56.96206548405168,679999
30,40,40,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3420.351485955586,3537.3008695095987,3842.347644534815,50.0,47.05882352941176,54.54545454545454,96.09262816130344,50.66666666666667,19.203037604415186,54.97131977238214,711453
